"PROG","NORD","ISTAT","NOME","DUG_CER","DENOM_CER","CIVICO_CER","SUFF_CER","COMUNE_CER","PROV_CER","DUG_TROVAT","DENOM_TROV","CIVIC_TROV","SUFF_TROV","COM_TROV","PROV_TROV","X","Y","lat","long"
1132,2965,36005,"Ex scuola San Marino - centro culturale islamico","via","Chiesa di San Marino",0,,"Carpi","Modena","VIA","CHIESA DI SAN MARINO",0,,"CARPI","MODENA","652186.766229","4963198.520951","44.80597523943392","10.924442429027554"
657,2243,36039,"Chiesa Parrocchiale del SS.mo Nome di Maria chiesa con campanile","via","Chiesa di Staggia",0,,"San Prospero","Modena","VIA","Chiesa di Staggia",0,,"SAN PROSPERO","MODENA","662361.775302","4963116.484847","44.802997176106402","11.053002038704786"
658,2244,36039,"Chiesa Parrocchiale del SS.mo Nome di Maria canonica","via","Chiesa di Staggia",0,,"San Prospero","Modena","VIA","Chiesa di Staggia",0,,"SAN PROSPERO","MODENA","662361.775302","4963116.484847","44.802997176106402","11.053002038704786"
591,2151,36004,"Chiesa parrocchiale di San Girolamo chiesa con campanile","via","Panaria",0,,"Camposanto","Modena","VIA","Panaria Est",0,,"CAMPOSANTO","MODENA","672462.739087","4963072.239996","44.800232403862601","11.180620143423965"
744,2352,37024,"Chiesa di S. Maria di Galeazza Pepoli","via","Provanone",8510,,"Crevalcore","Bologna","VIA","PROVANONE",8510,,"CREVALCORE","BOLOGNA","680106.302049","4962977.980323","44.79749885878352","11.27715742393158"
1734,2634,37024,"Cimitero Galeazza","via","Cimitero",235,,"Crevalcore","Bologna","VIA","CIMITERO",235,,"CREVALCORE","BOLOGNA","680032.333053","4962768.296264","44.795631361135989","11.276148753175612"
1788,6000,38021,"Sede operativa decentrata di Sant'Agostino","corso","Roma",2,,"Sant'Agostino","Ferrara","CORSO","ROMA",2,,"SANT'AGOSTINO","FERRARA","688741.462724","4962717.938888","44.792931557035132","11.38614643763357"
807,2445,36005,"Chiesa parrocchiale di S. Biagio a S. Marino e campanile","via","delle Caselle",0,,"Carpi","Modena","VIA","CASELLE",0,,"CARPI","MODENA","651881.635996","4962699.582776","44.801551146487128","10.920437150110839"
1131,2964,36005,"Cimitero di San Marino","via","Caselle",0,,"Carpi","Modena","VIA","CASELLE",0,,"CARPI","MODENA","651881.635996","4962699.582776","44.801551146487128","10.920437150110839"
815,2456,36005,"Chiesa parrocchiale di S. Giulia Vergine e martire chiesa con campanile","via","Guastalla",0,,"Carpi","Modena","VIA","GUASTALLA",0,,"CARPI","MODENA","646128.325775","4962693.11573","44.802692867480459","10.847727231026697"
2039,2967,36005,"Cimitero di Migliarina","via","Guastalla",0,,"Carpi","Modena","VIA","GUASTALLA",0,,"CARPI","MODENA","646128.325775","4962693.11573","44.802692867480459","10.847727231026697"
555,2094,38008,"Chiesa parrocchiale di San Marco, Evangelista chiesa con campanile","via","Ravenna",455,,"Ferrara","Ferrara","VIA","RAVENNA",455,,"FERRARA","FERRARA","708078.214202","4962683.626806","44.787255941481277","11.630350180760924"
556,2095,38008,"Chiesa parrocchiale di San Marco, Evangelista canonica","via","Ravenna",455,,"Ferrara","Ferrara","VIA","RAVENNA",455,,"FERRARA","FERRARA","708078.214202","4962683.626806","44.787255941481277","11.630350180760924"
1122,2951,36005,"Ex Scuola Colonica - centro elioterapico","via","Livorno",9,,"Carpi","Modena","VIA","LIVORNO",9,,"CARPI","MODENA","657959.27753","4962627.10934","44.799581324193213","10.997216441378798"
1130,2963,36005,"Cimitero di San Martino sul Secchia","via","Livorno",0,,"Carpi","Modena","VIA","LIVORNO",0,,"CARPI","MODENA","657685.643972","4962611.55114","44.799501789786156","10.993753925992143"
539,2073,38008,"Ex Convento dei Cappuccini e Chiesa di S. Maurelio (Casa del bambino - Scuola Materna) - Sede Patronato ACLI (via Ariosto, 88) chiesa","corso","Biagio Rossetti",40,,"Ferrara","Ferrara","VIA","BRUNO ROSSATTI",0,,"FERRARA","FERRARA","708094.677358","4962387.295361","44.784586311073582","11.630436966349267"
1704,2074,38008,"Ex Convento dei Cappuccini e Chiesa di S. Maurelio (Casa del bambino - Scuola Materna) - Sede Patronato ACLI (via Ariosto, 88) convento/monastero","corso","Biagio Rossetti",40,,"Ferrara","Ferrara","VIA","BRUNO ROSSATTI",0,,"FERRARA","FERRARA","708094.677358","4962387.295361","44.784586311073582","11.630436966349267"
746,2355,37024,"Complesso parrocchiale di S. Giovanni Battista","via","Provanone",5100,,"Crevalcore","Bologna","VIA","PROVANONE",5100,,"CREVALCORE","BOLOGNA","676756.321089","4962310.984278","44.792335427258706","11.234603051026143"
1484,8023,36005,"Oratorio di Cortile",,"Cortile",0,,"Carpi","Modena",,"Cortile",0,,"CARPI","MODENA","655765.507853","4962235.751444","44.796541919074237","10.969375366655564"
1527,9010,37024,"Scuola d'infanzia ""C.Paltrinieri""","via","Provanone",5016,,"Crevalcore","Bologna","VIA","PROVANONE",0,,"CREVALCORE","BOLOGNA","675669.575731","4962107.074439","44.790769087672437","11.220804070789519"
1528,9011,37024,"Scuola primaria ""U.Pizzoli""","via","Provanone",5016,,"Crevalcore","Bologna","VIA","PROVANONE",0,,"CREVALCORE","BOLOGNA","675669.575731","4962107.074439","44.790769087672437","11.220804070789519"
936,2640,37024,"Cimitero di Palata Pepoli","via","dei Cacciatori",270,,"Crevalcore","Bologna","VIA","CACCIATORI",270,,"CREVALCORE","BOLOGNA","676866.409056","4962092.757291","44.790345156786032","11.235917923370666"
554,2093,38008,"Chiesa parrocchiale di San Biagio","via","Bassa",98,,"Ferrara","Ferrara","VIA","BASSA",98,,"FERRARA","FERRARA","707837.897319","4962048.588171","44.781615074605327","11.627056290937812"
1323,5035,35020,"Chiesa parrocchiale della Conversione di San Paolo - canonica","via","Vecchia Canolo",1,,"Correggio","Reggio nell'Emilia","VIA","Vecchia Canolo",1,,"CORREGGIO","REGGIO NELL'EMILIA","638455.797835","4961726.057636","44.795519427617648","10.750494833076788"
1199,3120,36039,"Istituto Sperimentale Agricoltura","via","Due Madonne",6,,"San Prospero","Modena","VIA","Due Madonne",6,,"SAN PROSPERO","MODENA","661165.080792","4961614.474948","44.789755226138276","11.037404140180792"
1124,2954,36005,"Cimitero e Cappella cimitero","via","Chiesa di Cortile",0,,"Carpi","Modena","VIA","CHIESA DI CORTILE",0,,"CARPI","MODENA","655476.71186","4961592.072507","44.790813665844482","10.965529547873633"
938,2646,37024,"Cimitero di Caselle","via","del Papa",7195,,"Crevalcore","Bologna","VIA","DEL PAPA",7195,,"CREVALCORE","BOLOGNA","671697.857031","4961365.896277","44.785066708569438","11.170380250820003"
700,2294,38018,"Chiesa parrocchiale di S. Giovanni Battista decollato chiesa con campanile","via","Scorsuro",4,,"Poggio Renatico","Ferrara","VIA","SCORSURO",4,,"POGGIO RENATICO","FERRARA","691927.986059","4961097.317779","44.777506855887765","11.425785109086972"
701,2295,38018,"Chiesa parrocchiale di S. Giovanni Battista decollato canonica","via","Scorsuro",4,,"Poggio Renatico","Ferrara","VIA","SCORSURO",4,,"POGGIO RENATICO","FERRARA","691927.986059","4961097.317779","44.777506855887765","11.425785109086972"
1114,2942,36005,"Ex Macello- centro diurno anziani","viale","E. De Amicis",57,,"Carpi","Modena","VIALE","EDMONDO DE AMICIS",57,,"CARPI","MODENA","649215.565648","4961006.185356","44.786876818760128","10.88624840442955"
660,2246,36039,"Immobile della Chiesa di San Pietro Apostolo","via","Brandoli",37,,"San Prospero","Modena","VIA","Brandoli P.",0,,"SAN PROSPERO","MODENA","659851.594018","4960554.86399","44.780517221995808","11.020477064900088"
1109,2934,36005,"Palazzo EX ONMI - Palazzo di Giustizia","piazza","Re Astolfo IV",5,,"Carpi","Modena","PIAZZALE","RE ASTOLFO IV",5,,"CARPI","MODENA","649241.269937","4960522.052219","44.782515522711698","10.886431240991188"
1198,3119,36039,"Cimitero monumentale","via","Viazza",0,,"San Prospero","Modena","VIA","Viazza",0,,"SAN PROSPERO","MODENA","659096.805532","4960418.071463","44.77945488624048","11.010899906368776"
1120,2949,36005,"Casa Divina Provvidenza (Palazzo Lugli-Grisanti)","via","Matteotti",71,,"Carpi","Modena","VIA","GIACOMO MATTEOTTI",71,,"CARPI","MODENA","649194.508847","4960398.39924","44.78141272862625","10.885804262875196"
559,2098,38008,"Chiesa parrocchiale di Sant'Agnese, Vergine e Martire chiesa con campanile","via","Ravenna",567,,"Ferrara","Ferrara","VIA","RAVENNA",567,,"FERRARA","FERRARA","710228.462751","4960248.598338","44.764729694986464","11.6564979291448"
560,2099,38008,"Chiesa parrocchiale di Sant'Agnese, Vergine e Martire canonica","via","Ravenna",567,,"Ferrara","Ferrara","VIA","RAVENNA",567,,"FERRARA","FERRARA","710228.462751","4960248.598338","44.764729694986464","11.6564979291448"
1818,2968,36005,"Cimitero di Budrione","via","del Cimitero",0,,"Carpi","Modena","VIALE","AL CIMITERO",0,,"CARPI","MODENA","648813.077705","4960209.789589","44.779795222700102","10.880930489057874"
672,2265,38004,"Chiesa della Beata Vergine Assunta - Oratorio Santa Maria del Pilastrello","via","Nuova",0,,"Cento","Ferrara","VIA","NUOVA [XII MORELLI]",0,,"CENTO","FERRARA","682802.829085","4960187.191397","44.771711208453901","11.310221269984021"
562,2101,38008,"Chiesa parrocchiale di Sant'Egidio chiesa con campanile","via","Bassa",228,,"Ferrara","Ferrara","VIA","BASSA",228,,"FERRARA","FERRARA","709986.962324","4960051.729845","44.763030245744801","11.653368443027643"
532,2064,38008,"Chiesa parrocchiale di San Michele Arcangelo","Piazza","Castello",4,,"Poggio Renatico","Ferrara","PIAZZA","CASTELLO",4,,"POGGIO RENATICO","FERRARA","696696.455556","4959871.881039","44.765189911477243","11.485524978946721"
585,2143,36002,"Chiesa parrocchiale di S. Michele Arcangelo canonica","via","Panaria bassa",50,,"Bomporto","Modena","VIA","Panaria Bassa",50,,"BOMPORTO","MODENA","664187.702196","4959781.455646","44.772576816781132","11.074999471717449"
1523,9006,36002,"Scuola primaria ""Sorelle Luppi""","via","I maggio",44,,"Bomporto","Modena","VIA","I Maggio",44,,"BOMPORTO","MODENA","665811.363898","4959764.125047","44.772046328527914","11.095499985844411"
652,2237,36039,"Chiesa parrocchiale di S. Pietro Apostolo","via","Chiesa di S. Pietro",1,,"San Prospero","Modena","VIA","Chiesa di San Pietro",1,,"SAN PROSPERO","MODENA","662030.055814","4959724.582717","44.772557231712604","11.047730614462306"
659,2245,36039,"Canonica della Chiesa di San Pietro Apostolo","via","Chiesa di S. Pietro",1,,"San Prospero","Modena","VIA","Chiesa di San Pietro",1,,"SAN PROSPERO","MODENA","662030.055814","4959724.582717","44.772557231712604","11.047730614462306"
1100,2922,36002,"Cimitero di S. Michele","via","Panaria bassa",36,,"Bomporto","Modena","VIA","Panaria Bassa",36,,"BOMPORTO","MODENA","664160.452384","4959710.582317","44.771945468738039","11.074632477912681"
707,2302,38021,"Chiesa parrocchiale di S. Giovanni Battista e pertinenze chiesa con campanile","Piazza","Garibaldi",10,,"Sant'Agostino","Ferrara","PIAZZA","G.GARIBALDI",10,,"SANT'AGOSTINO","FERRARA","685044.881627","4959621.660384","44.766047865487728","11.338327049984304"
708,2303,38021,"Chiesa parrocchiale di S. Giovanni Battista e pertinenze Canonica","Piazza","Garibaldi",10,,"Sant'Agostino","Ferrara","PIAZZA","G.GARIBALDI",10,,"SANT'AGOSTINO","FERRARA","685044.881627","4959621.660384","44.766047865487728","11.338327049984304"
709,2304,38021,"Chiesa parrocchiale di S. Giovanni Battista e pertinenze Palazzo","Piazza","Garibaldi",10,,"Sant'Agostino","Ferrara","PIAZZA","G.GARIBALDI",10,,"SANT'AGOSTINO","FERRARA","685044.881627","4959621.660384","44.766047865487728","11.338327049984304"
1107,2932,36005,"Loggia del Grano","corso","A. Pio",92,,"Carpi","Modena","VIA","PO",0,,"CARPI","MODENA","650090.807873","4959584.657328","44.773903622373091","10.896887406429965"
751,2360,37024,"Chiesa parrocchiale di San Giacomo chiesa con campanile","via","Provane",36,,"Crevalcore","Bologna","VIA","PROVANE",36,,"CREVALCORE","BOLOGNA","678431.545064","4959567.064259","44.767236825385638","11.254804047493092"
752,2361,37024,"Chiesa parrocchiale di San Giacomo canonica","via","Provane",36,,"Crevalcore","Bologna","VIA","PROVANE",36,,"CREVALCORE","BOLOGNA","678431.545064","4959567.064259","44.767236825385638","11.254804047493092"
696,2290,38004,"Chiesa parrocchiale di S. Sebastiano","via","Renazzo",62,,"Cento","Ferrara","VIA","DI RENAZZO",0,,"CENTO","FERRARA","681104.610931","4959359.122147","44.764694648773379","11.288482456523534"
697,2291,38004,"Oratorio della Beata Vergine del Carmine/della Madonna del Carmine","via","Renazzo",0,,"Cento","Ferrara","VIA","DI RENAZZO",0,,"CENTO","FERRARA","681104.610931","4959359.122147","44.764694648773379","11.288482456523534"
1101,2923,36002,"Casello SEFTA - ex stazione","via","Padella",23,,"Bomporto","Modena","VIA","Padella",23,,"BOMPORTO","MODENA","663571.275718","4959275.717675","44.768168230001336","11.067051804238448"
673,2266,38004,"Oratorio di San Giuseppe","via","San Giuseppe",0,,"Cento","Ferrara","VIA","SAN GIUSEPPE",0,,"CENTO","FERRARA","679532.799567","4959156.561081","44.763268727287205","11.268564924587372"
1294,3269,38004,"Oratorio dell'Immacolata Concezione di Maria chiesa","via","Statale",0,,"Cento","Ferrara","VIA","STATALE",0,,"CENTO","FERRARA","683306.494767","4958988.560476","44.760800708541126","11.316150186657401"
1295,3270,38004,"Oratorio dell'Immacolata Concezione di Maria canonica","via","Statale",0,,"Cento","Ferrara","VIA","STATALE",0,,"CENTO","FERRARA","683306.494767","4958988.560476","44.760800708541126","11.316150186657401"
806,2443,36005,"Chiesa della Madonna della Neve / S. Maria della Neve","via","Carlo Marx",109,,"Carpi","Modena","VIA","CARLO MARX",109,,"CARPI","MODENA","648722.181455","4958968.189034","44.768642917844275","10.879419721395852"
937,2644,37024,"Cimitero Bevilacqua","via","Riga",409,,"Crevalcore","Bologna","VIA","RIGA",409,,"CREVALCORE","BOLOGNA","677978.571096","4958919.887317","44.76152807996764","11.248858327210243"
557,2096,38008,"Chiesa parrocchiale della Nativit di Maria Vergine chiesa con campanile","via","Ravenna",651,,"Ferrara","Ferrara","VIA","RAVENNA",651,,"FERRARA","FERRARA","710202.986244","4958897.041243","44.752583137068662","11.655619173864485"
558,2097,38008,"Chiesa parrocchiale della Nativit di Maria Vergine  canonica","via","Ravenna",651,,"Ferrara","Ferrara","VIA","RAVENNA",651,,"FERRARA","FERRARA","710202.986244","4958897.041243","44.752583137068662","11.655619173864485"
1129,2962,36005,"Consorzio bonifica","via","Carlo Marx",142,,"Carpi","Modena","VIA","CARLO MARX",142,,"CARPI","MODENA","648577.932052","4958657.443996","44.765876981755476","10.877507198158829"
1137,2971,36005,"Scuola Materna","via","Marchiona",1,,"Carpi","Modena","VIA","MARCHIONA",1,,"CARPI","MODENA","648535.592603","4958462.177855","44.764128874972137","10.876915550734953"
939,2647,37024,"Cimitero Sammartini","via","del Papa",4159,,"Crevalcore","Bologna","VIA","DEL PAPA",4159,,"CREVALCORE","BOLOGNA","671663.258012","4958449.15024","44.758836481526998","11.168960451913296"
753,2363,37028,"Chiesa della Beata Vergine Addolorata della Coronella (santuario)/Chiesa della Coronella","via","Bastardina di sotto",0,,"Galliera","Bologna","VIA","BASTARDINA DI SOTTO",0,,"GALLIERA","BOLOGNA","691117.630199","4958338.664233","44.75291175098787","11.414517688361881"
856,2513,36044,"Canonica della Chiesa di S. Pietro in Vincoli","via","Limidi",1140,,"Soliera","Modena","VIA","Limidi",1140,,"SOLIERA","MODENA","652332.70134","4958270.838325","44.761608899815563","10.924812443436418"
656,2242,36039,"Chiesa parrocchiale di S. Lorenzo","via","Chiesa di S. Lorenzo",0,,"San Prospero","Modena","VIA","Chiesa di San Lorenzo",0,,"SAN PROSPERO","MODENA","658949.00122","4958257.610153","44.760050627028846","11.008358916408961"
640,2220,36034,"Complesso la Buca  stalla/scuderia","via","Sammartini",1510,,"Ravarino","Modena","VIA","SAMMARTINI",0,,"RAVARINO","MODENA","666670.418807","4958213.779501","44.757899427215982","11.105842297389495"
641,2221,36034,"Complesso la Buca villa","via","Sammartini",1510,,"Ravarino","Modena","VIA","SAMMARTINI",0,,"RAVARINO","MODENA","666670.418807","4958213.779501","44.757899427215982","11.105842297389495"
932,2636,37024,"Palazzo dei Ronchi e Chiesa di S. Matteo, ciborio e stemma dei Caprara chiesa con campanile","via","degli Argini Nord",3277,"B","Crevalcore","Bologna","VIA","ARGINI NORD",3277,,"CREVALCORE","BOLOGNA","669254.602048","4958060.209297","44.755911345655832","11.138419350439683"
933,2637,37024,"Palazzo dei Ronchi e Chiesa di S. Matteo, ciborio e stemma dei Caprara rocca/castello - villa","via","degli Argini Nord",3277,"B","Crevalcore","Bologna","VIA","ARGINI NORD",3277,,"CREVALCORE","BOLOGNA","669254.602048","4958060.209297","44.755911345655832","11.138419350439683"
934,2638,37024,"Palazzo dei Ronchi e Chiesa di S. Matteo, ciborio e stemma dei Caprara rocca/castello - ala sud","via","degli Argini Nord",3277,"B","Crevalcore","Bologna","VIA","ARGINI NORD",3277,,"CREVALCORE","BOLOGNA","669254.602048","4958060.209297","44.755911345655832","11.138419350439683"
935,2639,37024,"Palazzo dei Ronchi e Chiesa di S. Matteo, ciborio e stemma dei Caprara rocca/castello - ala nord","via","degli Argini Nord",3277,"B","Crevalcore","Bologna","VIA","ARGINI NORD",3277,,"CREVALCORE","BOLOGNA","669254.602048","4958060.209297","44.755911345655832","11.138419350439683"
755,2365,37028,"Chiesa parrocchiale di Santa Maria di Galliera/ del Carmine di Galliera chiesa con campanile","piazza","Rinascita",7,,"Galliera","Bologna","PIAZZA","DELLA RINASCITA",7,,"GALLIERA","BOLOGNA","689307.24612","4958012.035298","44.750455016881823","11.391544641548816"
756,2366,37028,"Chiesa parrocchiale di Santa Maria di Galliera/ del Carmine di Galliera canonica","piazza","Rinascita",7,,"Galliera","Bologna","PIAZZA","DELLA RINASCITA",7,,"GALLIERA","BOLOGNA","689307.24612","4958012.035298","44.750455016881823","11.391544641548816"
663,2251,36044,"Chiesa parrocchiale di S. Bartolomeo Apostolo","via","Carpi Ravarino",1943,,"Soliera","Modena","VIA","Carpi Ravarino",0,,"SOLIERA","MODENA","654041.407953","4957785.338499","44.756874957746625","10.9462438806408"
750,2359,37024,"Oratorio della Nativit della B. Vergine detto ""La Rotonda""","via","del Papa",95,,"Crevalcore","Bologna","VIA","DEL PAPA",0,,"CREVALCORE","BOLOGNA","671095.170897","4957653.903759","44.751818584619137","11.161520965455972"
754,2364,37028,"Chiesa parrocchiale di San Venanzio di Galliera","piazza","Eroi della Libert",10,,"Galliera","Bologna","PIAZZA","EROI DELLA LIBERTA'",10,,"GALLIERA","BOLOGNA","692922.302094","4957453.139305","44.744463043462872","11.436961944443551"
1705,2122,38008,"Chiesa parrocchiale dei Santi Vincenzo e Anastasio (chiesa + canonica + asilo + campanile) canonica","via","dei Prati",28,,"Ferrara","Ferrara","VIA","DEI PRATI",28,,"FERRARA","FERRARA","713051.420502","4957154.955697","44.736075508697887","11.690838432689777"
